gid,date,major_heading_id,minor_heading_id,speech_id,paragraph_pid,agreed_text,motion_title,motion_gid,chamber,__index_level_0__
uk.org.publicwhip/debate/2024-10-21e.148.3.2,2024-10-21,uk.org.publicwhip/debate/2024-10-21e.148.2,"",uk.org.publicwhip/debate/2024-10-21e.148.3,e148.3/2,Question agreed to.,Employment Rights Bill (Programme),uk.org.publicwhip/debate/2024-10-21e.147.1.1,house-of-commons,379
uk.org.publicwhip/debate/2024-10-21e.148.5.8,2024-10-21,uk.org.publicwhip/debate/2024-10-21e.148.4,"",uk.org.publicwhip/debate/2024-10-21e.148.5,e148.5/8,Question agreed to.,Employment Rights Bill (Money),uk.org.publicwhip/debate/2024-10-21e.148.5.2,house-of-commons,380
uk.org.publicwhip/debate/2024-10-21e.157.0.8,2024-10-21,uk.org.publicwhip/debate/2024-10-21e.152.0,"",uk.org.publicwhip/debate/2024-10-21e.157.0,e157.0/8,Question put and agreed to.,Approve: Storage (Determination of Turnover for Penalties) Regulations 2024,uk.org.publicwhip/debate/2024-10-21e.148.8.1,house-of-commons,381
uk.org.publicwhip/debate/2024-10-22a.248.0.7,2024-10-22,uk.org.publicwhip/debate/2024-10-22a.216.0,"",uk.org.publicwhip/debate/2024-10-22a.248.0,a248.0/7,Question put and agreed to.,Second Reading: Commonwealth Parliamentary Association and International Committee of the Red Cross (Status) Bill [Lords],uk.org.publicwhip/debate/2024-10-22a.216.2.1,house-of-commons,74
uk.org.publicwhip/debate/2024-10-22a.249.1.14,2024-10-22,uk.org.publicwhip/debate/2024-10-22a.249.0,"",uk.org.publicwhip/debate/2024-10-22a.249.1,a249.1/14,Question agreed to.,Commonwealth Parliamentary Association and International Committee of the Red Cross (Status) Bill [LORDS] (Programme),uk.org.publicwhip/debate/2024-10-22a.249.1.1,house-of-commons,75
uk.org.publicwhip/debate/2024-10-22a.250.1.4,2024-10-22,uk.org.publicwhip/debate/2024-10-22a.250.0,"",uk.org.publicwhip/debate/2024-10-22a.250.1,a250.1/4,Question agreed to.,Commonwealth Parliamentary Association and International Committee of the Red Cross (Status) Bill [LORDS] (Money),uk.org.publicwhip/debate/2024-10-22a.250.1.2,house-of-commons,76
uk.org.publicwhip/debate/2024-10-22a.250.10.2,2024-10-22,uk.org.publicwhip/debate/2024-10-22a.250.3,uk.org.publicwhip/debate/2024-10-22a.250.9,uk.org.publicwhip/debate/2024-10-22a.250.10,a250.10/2,Question agreed to.,Approve: Armed Forces Act 2006 (Continuation) Order 2024,uk.org.publicwhip/debate/2024-10-22a.250.8.3,house-of-commons,77
uk.org.publicwhip/debate/2024-10-22a.250.6.2,2024-10-22,uk.org.publicwhip/debate/2024-10-22a.250.3,uk.org.publicwhip/debate/2024-10-22a.250.5,uk.org.publicwhip/debate/2024-10-22a.250.6,a250.6/2,Question agreed to.,Delegated Legislation,uk.org.publicwhip/debate/2024-10-22a.250.4.1,house-of-commons,78
uk.org.publicwhip/debate/2024-10-22a.250.8.2,2024-10-22,uk.org.publicwhip/debate/2024-10-22a.250.3,uk.org.publicwhip/debate/2024-10-22a.250.7,uk.org.publicwhip/debate/2024-10-22a.250.8,a250.8/2,Question agreed to.,Delegated Legislation: Sanctions,uk.org.publicwhip/debate/2024-10-22a.250.6.3,house-of-commons,79
uk.org.publicwhip/debate/2024-10-22a.257.0.6,2024-10-22,uk.org.publicwhip/debate/2024-10-22a.251.0,"",uk.org.publicwhip/debate/2024-10-22a.257.0,a257.0/6,Question put and agreed to.,Adjournment Debate: Postal Voting at General Elections,uk.org.publicwhip/debate/2024-10-22a.251.1.1,house-of-commons,80
uk.org.publicwhip/debate/2024-10-23d.355.1.3,2024-10-23,uk.org.publicwhip/debate/2024-10-23d.317.0,"",uk.org.publicwhip/debate/2024-10-23d.355.1,d355.1/3,Question put and agreed to.,Approve: Infected Blood Compensation Scheme Regulations 2024,uk.org.publicwhip/debate/2024-10-23d.317.1.1,house-of-commons,489
uk.org.publicwhip/debate/2024-10-23d.373.1.5,2024-10-23,uk.org.publicwhip/debate/2024-10-23d.356.0,"",uk.org.publicwhip/debate/2024-10-23d.373.1,d373.1/5,Question put and agreed to.,Approve: Iran (Sanctions) (Amendment) Regulations 2024,uk.org.publicwhip/debate/2024-10-23d.356.1.1,house-of-commons,490
uk.org.publicwhip/debate/2024-10-23d.375.1.4,2024-10-23,uk.org.publicwhip/debate/2024-10-23d.374.0,"",uk.org.publicwhip/debate/2024-10-23d.375.1,d375.1/4,Question agreed to.,Independent Expert Panel,uk.org.publicwhip/debate/2024-10-23d.375.1.5,house-of-commons,491
uk.org.publicwhip/debate/2024-10-23d.377.0.4,2024-10-23,uk.org.publicwhip/debate/2024-10-23d.376.0,"",uk.org.publicwhip/debate/2024-10-23d.377.0,d377.0/4,Question put and agreed to.,Voting by Proxy,uk.org.publicwhip/debate/2024-10-23d.376.1.1,house-of-commons,492
uk.org.publicwhip/debate/2024-10-23d.377.5.2,2024-10-23,uk.org.publicwhip/debate/2024-10-23d.377.2,uk.org.publicwhip/debate/2024-10-23d.377.4,uk.org.publicwhip/debate/2024-10-23d.377.5,d377.5/2,Question agreed to.,Approve: Embryology (Amendment) Regulations 2024,uk.org.publicwhip/debate/2024-10-23d.377.3.1,house-of-commons,493
uk.org.publicwhip/debate/2024-10-23d.383.0.20,2024-10-23,uk.org.publicwhip/debate/2024-10-23d.379.0,"",uk.org.publicwhip/debate/2024-10-23d.383.0,d383.0/20,Question put and agreed to.,Adjournment Debate: Antisocial Behaviour:  Leyton and Wanstead,uk.org.publicwhip/debate/2024-10-23d.379.1.1,house-of-commons,494
uk.org.publicwhip/debate/2024-10-24e.494.0.24,2024-10-24,uk.org.publicwhip/debate/2024-10-24e.446.0,"",uk.org.publicwhip/debate/2024-10-24e.494.0,e494.0/24,Question put and agreed to.,Black History Month,uk.org.publicwhip/debate/2024-10-24e.446.1.1,house-of-commons,0
uk.org.publicwhip/debate/2024-10-24e.508.1.4,2024-10-24,uk.org.publicwhip/debate/2024-10-24e.499.0,"",uk.org.publicwhip/debate/2024-10-24e.508.1,e508.1/4,Question put and agreed to.,Adjournment Debate: Temporary Accommodation,uk.org.publicwhip/debate/2024-10-24e.499.1.1,house-of-commons,1
uk.org.publicwhip/debate/2024-10-28d.636.0.13,2024-10-28,uk.org.publicwhip/debate/2024-10-28d.586.0,"",uk.org.publicwhip/debate/2024-10-28d.636.0,d636.0/13,Question put and agreed to.,Remembrance and Veterans,uk.org.publicwhip/debate/2024-10-28d.586.1.1,house-of-commons,469
uk.org.publicwhip/debate/2024-10-28d.650.3.6,2024-10-28,uk.org.publicwhip/debate/2024-10-28d.644.0,"",uk.org.publicwhip/debate/2024-10-28d.650.3,d650.3/6,Question put and agreed to.,Adjournment Debate: Agricultural Land: Protection,uk.org.publicwhip/debate/2024-10-28d.644.1.1,house-of-commons,470
uk.org.publicwhip/debate/2024-10-29f.707.2.11,2024-10-29,uk.org.publicwhip/debate/2024-10-29f.707.0,"",uk.org.publicwhip/debate/2024-10-29f.707.2,f707.2/11,Question put and agreed to.,Leave for Bill: Microplastic Filters (Washing Machines),uk.org.publicwhip/debate/2024-10-29f.707.2.1,house-of-commons,306
uk.org.publicwhip/debate/2024-10-29f.781.4.2,2024-10-29,uk.org.publicwhip/debate/2024-10-29f.781.1,uk.org.publicwhip/debate/2024-10-29f.781.3,uk.org.publicwhip/debate/2024-10-29f.781.4,f781.4/2,Question agreed to.,Delegated Legislation,uk.org.publicwhip/debate/2024-10-29f.781.2.1,house-of-commons,307
uk.org.publicwhip/debate/2024-10-29f.790.1.3,2024-10-29,uk.org.publicwhip/debate/2024-10-29f.783.0,"",uk.org.publicwhip/debate/2024-10-29f.790.1,f790.1/3,Question put and agreed to.,Adjournment Debate: World Stroke Day,uk.org.publicwhip/debate/2024-10-29f.783.1.1,house-of-commons,308
uk.org.publicwhip/debate/2024-10-30a.828.1.7,2024-10-30,uk.org.publicwhip/debate/2024-10-30a.828.0,"",uk.org.publicwhip/debate/2024-10-30a.828.1,a828.1/7,Question agreed to.,Provisional Collection of Taxes,uk.org.publicwhip/debate/2024-10-30a.828.1.1,house-of-commons,60
uk.org.publicwhip/debate/2024-10-30a.910.4.2,2024-10-30,uk.org.publicwhip/debate/2024-10-30a.910.1,uk.org.publicwhip/debate/2024-10-30a.910.3,uk.org.publicwhip/debate/2024-10-30a.910.4,a910.4/2,Question agreed to.,Delegated Legislation,uk.org.publicwhip/debate/2024-10-30a.910.2.1,house-of-commons,61
uk.org.publicwhip/debate/2024-10-30a.910.6.2,2024-10-30,uk.org.publicwhip/debate/2024-10-30a.910.1,uk.org.publicwhip/debate/2024-10-30a.910.5,uk.org.publicwhip/debate/2024-10-30a.910.6,a910.6/2,Question agreed to.,Delegated Legislation: Retained EU Law Reform,uk.org.publicwhip/debate/2024-10-30a.910.4.3,house-of-commons,62
uk.org.publicwhip/debate/2024-10-30a.918.0.5,2024-10-30,uk.org.publicwhip/debate/2024-10-30a.911.0,"",uk.org.publicwhip/debate/2024-10-30a.918.0,a918.0/5,Question put and agreed to.,Adjournment Debate: Western Sahara,uk.org.publicwhip/debate/2024-10-30a.911.1.1,house-of-commons,63
uk.org.publicwhip/debate/2024-10-31d.1048.0.4,2024-10-31,uk.org.publicwhip/debate/2024-10-31d.1039.0,"",uk.org.publicwhip/debate/2024-10-31d.1048.0,d1048.0/4,Question put and agreed to.,Adjournment Debate: LGBT Veterans Independent Review,uk.org.publicwhip/debate/2024-10-31d.1039.1.1,house-of-commons,239
uk.org.publicwhip/debate/2024-11-04e.142.1.5,2024-11-04,uk.org.publicwhip/debate/2024-11-04e.135.0,"",uk.org.publicwhip/debate/2024-11-04e.142.1,e142.1/5,Question put and agreed to.,Income Tax (Charge),uk.org.publicwhip/debate/2024-11-04e.65.2.2,house-of-commons,265
uk.org.publicwhip/debate/2024-11-04e.62.2.16,2024-11-04,uk.org.publicwhip/debate/2024-11-04e.62.0,"",uk.org.publicwhip/debate/2024-11-04e.62.2,e62.2/16,Question put and agreed to.,Leave for Bill: Roadworks (Regulation),uk.org.publicwhip/debate/2024-11-04e.62.2.1,house-of-commons,264
uk.org.publicwhip/debate/2024-11-05b.173.2.17,2024-11-05,uk.org.publicwhip/debate/2024-11-05b.173.0,"",uk.org.publicwhip/debate/2024-11-05b.173.2,b173.2/17,Question put and agreed to.,Leave for Bill: Poly and Perfluorinated Alkyl Substances (Guidance),uk.org.publicwhip/debate/2024-11-05b.173.2.1,house-of-commons,387
uk.org.publicwhip/debate/2024-11-05b.280.1.6,2024-11-05,uk.org.publicwhip/debate/2024-11-05b.274.0,"",uk.org.publicwhip/debate/2024-11-05b.280.1,b280.1/6,Question put and agreed to.,Adjournment Debate: NHS Dentistry: Rural Areas,uk.org.publicwhip/debate/2024-11-05b.274.1.1,house-of-commons,388
uk.org.publicwhip/debate/2024-11-06d.408.5.9,2024-11-06,uk.org.publicwhip/debate/2024-11-06d.324.2,"",uk.org.publicwhip/debate/2024-11-06d.408.5,d408.5/9,Question put and agreed to.,Income Tax (Charge),uk.org.publicwhip/debate/2024-11-06d.324.3.2,house-of-commons,480
uk.org.publicwhip/debate/2024-11-06d.473.1.2,2024-11-06,uk.org.publicwhip/debate/2024-11-06d.472.11,uk.org.publicwhip/debate/2024-11-06d.473.0,uk.org.publicwhip/debate/2024-11-06d.473.1,d473.1/2,Question agreed to.,Approve: Scotland Act 1998 (Specification of Devolved Tax) (Building Safety) Order 2024,uk.org.publicwhip/debate/2024-11-06d.473.1.2,house-of-commons,485
uk.org.publicwhip/debate/2024-11-06d.473.3.2,2024-11-06,uk.org.publicwhip/debate/2024-11-06d.472.11,uk.org.publicwhip/debate/2024-11-06d.473.2,uk.org.publicwhip/debate/2024-11-06d.473.3,d473.3/2,Question agreed to.,Delegated Legislation: Constitutional Law,uk.org.publicwhip/debate/2024-11-06d.473.1.3,house-of-commons,481
uk.org.publicwhip/debate/2024-11-06d.473.5.2,2024-11-06,uk.org.publicwhip/debate/2024-11-06d.472.11,uk.org.publicwhip/debate/2024-11-06d.473.4,uk.org.publicwhip/debate/2024-11-06d.473.5,d473.5/2,Question agreed to.,Delegated Legislation: Immigration,uk.org.publicwhip/debate/2024-11-06d.473.3.3,house-of-commons,482
uk.org.publicwhip/debate/2024-11-06d.473.7.2,2024-11-06,uk.org.publicwhip/debate/2024-11-06d.472.11,uk.org.publicwhip/debate/2024-11-06d.473.6,uk.org.publicwhip/debate/2024-11-06d.473.7,d473.7/2,Question agreed to.,Delegated Legislation: Animals,uk.org.publicwhip/debate/2024-11-06d.473.5.3,house-of-commons,483
uk.org.publicwhip/debate/2024-11-06d.473.9.2,2024-11-06,uk.org.publicwhip/debate/2024-11-06d.472.11,uk.org.publicwhip/debate/2024-11-06d.473.8,uk.org.publicwhip/debate/2024-11-06d.473.9,d473.9/2,Question agreed to.,Delegated Legislation: Electronic Communications,uk.org.publicwhip/debate/2024-11-06d.473.7.3,house-of-commons,484
uk.org.publicwhip/debate/2024-11-06d.480.0.5,2024-11-06,uk.org.publicwhip/debate/2024-11-06d.474.0,"",uk.org.publicwhip/debate/2024-11-06d.480.0,d480.0/5,Question put and agreed to.,Adjournment Debate: Road Fuel Market,uk.org.publicwhip/debate/2024-11-06d.474.1.1,house-of-commons,486
uk.org.publicwhip/debate/2024-11-11b.610.1.4,2024-11-11,uk.org.publicwhip/debate/2024-11-11b.533.0,"",uk.org.publicwhip/debate/2024-11-11b.610.1,b610.1/4,Question put and agreed to.,Rural Affairs,uk.org.publicwhip/debate/2024-11-11b.533.1.1,house-of-commons,538
uk.org.publicwhip/debate/2024-11-11b.618.1.3,2024-11-11,uk.org.publicwhip/debate/2024-11-11b.612.0,"",uk.org.publicwhip/debate/2024-11-11b.618.1,b618.1/3,Question put and agreed to.,Adjournment Debate: Mental Health: Farming and Agricultural Communities,uk.org.publicwhip/debate/2024-11-11b.612.1.1,house-of-commons,539
uk.org.publicwhip/debate/2024-11-12d.667.2.21,2024-11-12,uk.org.publicwhip/debate/2024-11-12d.667.0,"",uk.org.publicwhip/debate/2024-11-12d.667.2,d667.2/21,Question put and agreed to.,Leave for Bill: Powers of Attorney,uk.org.publicwhip/debate/2024-11-12d.667.2.1,house-of-commons,213
uk.org.publicwhip/debate/2024-11-12d.737.5.5,2024-11-12,uk.org.publicwhip/debate/2024-11-12d.671.0,uk.org.publicwhip/debate/2024-11-12d.671.3,uk.org.publicwhip/debate/2024-11-12d.737.5,d737.5/5,Question put and agreed to.,Clause 1 - Exclusion of remaining hereditary peers,uk.org.publicwhip/debate/2024-11-12d.671.4.1,house-of-commons,214
uk.org.publicwhip/debate/2024-11-12d.761.1.2,2024-11-12,uk.org.publicwhip/debate/2024-11-12d.760.1,uk.org.publicwhip/debate/2024-11-12d.761.0,uk.org.publicwhip/debate/2024-11-12d.761.1,d761.1/2,Question agreed to.,Delegated Legislation: Local Government and Public Involvement in Health,uk.org.publicwhip/debate/2024-11-12d.761.1.1,house-of-commons,215
uk.org.publicwhip/debate/2024-11-12d.767.2.11,2024-11-12,uk.org.publicwhip/debate/2024-11-12d.762.0,"",uk.org.publicwhip/debate/2024-11-12d.767.2,d767.2/11,Question put and agreed to.,Adjournment Debate: Pubs Code: Guest Beers,uk.org.publicwhip/debate/2024-11-12d.762.1.1,house-of-commons,216
uk.org.publicwhip/debate/2024-11-13c.824.2.14,2024-11-13,uk.org.publicwhip/debate/2024-11-13c.824.0,"",uk.org.publicwhip/debate/2024-11-13c.824.2,c824.2/14,Question put and agreed to.,Leave for Bill: Debt Relief (Developing Countries),uk.org.publicwhip/debate/2024-11-13c.824.2.1,house-of-commons,18
uk.org.publicwhip/debate/2024-11-13c.843.1.9,2024-11-13,uk.org.publicwhip/debate/2024-11-13c.827.0,"",uk.org.publicwhip/debate/2024-11-13c.843.1,c843.1/9,Question put and agreed to.,Approve: Voter Identification (Amendment of List of Specified Documents) Regulations 2024,uk.org.publicwhip/debate/2024-11-13c.827.1.1,house-of-commons,19
uk.org.publicwhip/debate/2024-11-13c.864.1.4,2024-11-13,uk.org.publicwhip/debate/2024-11-13c.845.0,"",uk.org.publicwhip/debate/2024-11-13c.864.1,c864.1/4,Question put and agreed to.,Environmental Protection,uk.org.publicwhip/debate/2024-11-13c.845.1.1,house-of-commons,20
uk.org.publicwhip/debate/2024-11-13c.869.1.6,2024-11-13,uk.org.publicwhip/debate/2024-11-13c.865.0,"",uk.org.publicwhip/debate/2024-11-13c.869.1,c869.1/6,Question put and agreed to.,Export and Investment Guarantees,uk.org.publicwhip/debate/2024-11-13c.865.2.1,house-of-commons,21
uk.org.publicwhip/debate/2024-11-13c.870.10.2,2024-11-13,uk.org.publicwhip/debate/2024-11-13c.870.5,uk.org.publicwhip/debate/2024-11-13c.870.9,uk.org.publicwhip/debate/2024-11-13c.870.10,c870.10/2,Question agreed to.,Export and Investment Guarantees,uk.org.publicwhip/debate/2024-11-13c.870.1.3,house-of-commons,22
uk.org.publicwhip/debate/2024-11-13c.870.8.2,2024-11-13,uk.org.publicwhip/debate/2024-11-13c.870.5,uk.org.publicwhip/debate/2024-11-13c.870.7,uk.org.publicwhip/debate/2024-11-13c.870.8,c870.8/2,Question agreed to.,DELEGATED LEGISLATION,uk.org.publicwhip/debate/2024-11-13c.870.6.1,house-of-commons,23
uk.org.publicwhip/debate/2024-11-13c.878.1.4,2024-11-13,uk.org.publicwhip/debate/2024-11-13c.872.0,"",uk.org.publicwhip/debate/2024-11-13c.878.1,c878.1/4,Question put and agreed to.,Adjournment Debate: Infant Formula Regulations,uk.org.publicwhip/debate/2024-11-13c.872.1.1,house-of-commons,24
uk.org.publicwhip/debate/2024-11-14a.966.2.3,2024-11-14,uk.org.publicwhip/debate/2024-11-14a.952.0,"",uk.org.publicwhip/debate/2024-11-14a.966.2,a966.2/3,Question put and agreed to.,Second Reading: Lords Spiritual (Women) Act 2015 (Extension) Bill [Lords],uk.org.publicwhip/debate/2024-11-14a.952.2.1,house-of-commons,81
uk.org.publicwhip/debate/2024-11-14a.966.4.11,2024-11-14,uk.org.publicwhip/debate/2024-11-14a.966.3,"",uk.org.publicwhip/debate/2024-11-14a.966.4,a966.4/11,Question agreed to.,Lords Spiritual (Women) Act 2015 (Extension) Bill [Lords]: (Programme),uk.org.publicwhip/debate/2024-11-14a.966.4.1,house-of-commons,82
uk.org.publicwhip/debate/2024-11-14a.974.0.4,2024-11-14,uk.org.publicwhip/debate/2024-11-14a.967.0,"",uk.org.publicwhip/debate/2024-11-14a.974.0,a974.0/4,Question put and agreed to.,Adjournment Debate: Aircraft Noise: Local Communities,uk.org.publicwhip/debate/2024-11-14a.967.1.1,house-of-commons,83
uk.org.publicwhip/debate/2024-11-18b.117.1.13,2024-11-18,uk.org.publicwhip/debate/2024-11-18b.73.0,"",uk.org.publicwhip/debate/2024-11-18b.117.1,b117.1/13,Question put and agreed to.,Second Reading: Armed Forces Commissioner Bill,uk.org.publicwhip/debate/2024-11-18b.73.2.1,house-of-commons,173
uk.org.publicwhip/debate/2024-11-18b.120.1.2,2024-11-18,uk.org.publicwhip/debate/2024-11-18b.120.0,"",uk.org.publicwhip/debate/2024-11-18b.120.1,b120.1/2,Question agreed to.,Armed Forces Commissioner Bill (Programme),uk.org.publicwhip/debate/2024-11-18b.119.1.1,house-of-commons,174
uk.org.publicwhip/debate/2024-11-18b.120.10.2,2024-11-18,uk.org.publicwhip/debate/2024-11-18b.120.5,uk.org.publicwhip/debate/2024-11-18b.120.9,uk.org.publicwhip/debate/2024-11-18b.120.10,b120.10/2,Question agreed to.,: ,uk.org.publicwhip/debate/2024-11-18b.120.10.2,house-of-commons,175
uk.org.publicwhip/debate/2024-11-18b.120.3.6,2024-11-18,uk.org.publicwhip/debate/2024-11-18b.120.2,"",uk.org.publicwhip/debate/2024-11-18b.120.3,b120.3/6,Question agreed to.,Armed Forces Commissioner Bill (Money),uk.org.publicwhip/debate/2024-11-18b.120.3.2,house-of-commons,176
uk.org.publicwhip/debate/2024-11-18b.120.8.2,2024-11-18,uk.org.publicwhip/debate/2024-11-18b.120.5,uk.org.publicwhip/debate/2024-11-18b.120.7,uk.org.publicwhip/debate/2024-11-18b.120.8,b120.8/2,Question agreed to.,Delegated Legislation,uk.org.publicwhip/debate/2024-11-18b.120.6.1,house-of-commons,177
uk.org.publicwhip/debate/2024-11-19c.176.2.16,2024-11-19,uk.org.publicwhip/debate/2024-11-19c.176.0,"",uk.org.publicwhip/debate/2024-11-19c.176.2,c176.2/16,Question put and agreed to.,Leave for Bill: Aviation (Accessibility),uk.org.publicwhip/debate/2024-11-19c.176.2.1,house-of-commons,97
uk.org.publicwhip/debate/2024-11-19c.179.1.8,2024-11-19,uk.org.publicwhip/debate/2024-11-19c.179.0,"",uk.org.publicwhip/debate/2024-11-19c.179.1,c179.1/8,Question put and agreed to.,Passenger Railway Services (Public Ownership) Bill (Programme) (No. 2),uk.org.publicwhip/debate/2024-11-19c.179.1.1,house-of-commons,98
uk.org.publicwhip/debate/2024-11-19c.235.4.9,2024-11-19,uk.org.publicwhip/debate/2024-11-19c.200.0,"",uk.org.publicwhip/debate/2024-11-19c.235.4,c235.4/9,Question put and agreed to.,Infected Blood Inquiry,uk.org.publicwhip/debate/2024-11-19c.200.1.1,house-of-commons,99
uk.org.publicwhip/debate/2024-11-19c.241.0.11,2024-11-19,uk.org.publicwhip/debate/2024-11-19c.238.0,"",uk.org.publicwhip/debate/2024-11-19c.241.0,c241.0/11,Question put and agreed to.,Adjournment Debate: Ryan Cornelius: Detention in UAE,uk.org.publicwhip/debate/2024-11-19c.238.1.1,house-of-commons,100
uk.org.publicwhip/debate/2024-11-20a.305.2.14,2024-11-20,uk.org.publicwhip/debate/2024-11-20a.305.0,"",uk.org.publicwhip/debate/2024-11-20a.305.2,a305.2/14,Question put and agreed to.,Leave for Bill: Terminal Illness (Relief of Pain),uk.org.publicwhip/debate/2024-11-20a.305.2.1,house-of-commons,343
uk.org.publicwhip/debate/2024-11-20a.333.1.4,2024-11-20,uk.org.publicwhip/debate/2024-11-20a.308.0,"",uk.org.publicwhip/debate/2024-11-20a.333.1,a333.1/4,Question put and agreed to.,Second Reading: Financial Assistance to Ukraine Bill,uk.org.publicwhip/debate/2024-11-20a.308.2.1,house-of-commons,344
uk.org.publicwhip/debate/2024-11-20a.334.1.11,2024-11-20,uk.org.publicwhip/debate/2024-11-20a.334.0,"",uk.org.publicwhip/debate/2024-11-20a.334.1,a334.1/11,Question agreed to.,Financial Assistance to Ukraine Bill (Programme),uk.org.publicwhip/debate/2024-11-20a.334.1.1,house-of-commons,345
uk.org.publicwhip/debate/2024-11-20a.334.3.6,2024-11-20,uk.org.publicwhip/debate/2024-11-20a.334.2,"",uk.org.publicwhip/debate/2024-11-20a.334.3,a334.3/6,Question agreed to.,Financial Assistance to Ukraine Bill (Money),uk.org.publicwhip/debate/2024-11-20a.334.3.2,house-of-commons,346
