division_gid,motion_gid,chamber,__index_level_0__
uk.org.publicwhip/spor/2024-02-08.34.4,uk.org.publicwhip/spor/2024-02-08.34.4,scottish-parliament,246
uk.org.publicwhip/spor/2024-02-20.10.10,uk.org.publicwhip/spor/2024-02-20.10.10,scottish-parliament,217
uk.org.publicwhip/spor/2024-02-20.10.16,uk.org.publicwhip/spor/2024-02-20.10.16,scottish-parliament,218
uk.org.publicwhip/spor/2024-02-20.10.6,uk.org.publicwhip/spor/2024-02-20.10.6,scottish-parliament,216
uk.org.publicwhip/spor/2024-02-20.6.20,uk.org.publicwhip/spor/2024-02-20.6.20,scottish-parliament,215
uk.org.publicwhip/spor/2024-02-20.6.26,uk.org.publicwhip/spor/2024-02-20.6.21.0,scottish-parliament,219
uk.org.publicwhip/spor/2024-02-21.23.12,uk.org.publicwhip/spor/2024-02-21.23.12,scottish-parliament,155
uk.org.publicwhip/spor/2024-02-21.23.20,uk.org.publicwhip/spor/2024-02-21.23.13.0,scottish-parliament,157
uk.org.publicwhip/spor/2024-02-21.23.24,uk.org.publicwhip/spor/2024-02-21.23.21.4,scottish-parliament,158
uk.org.publicwhip/spor/2024-02-21.23.32,uk.org.publicwhip/spor/2024-02-21.23.32,scottish-parliament,156
uk.org.publicwhip/spor/2024-02-21.23.36,uk.org.publicwhip/spor/2024-02-21.23.33.0,scottish-parliament,159
uk.org.publicwhip/spor/2024-02-21.23.8,uk.org.publicwhip/spor/2024-02-21.23.8,scottish-parliament,154
uk.org.publicwhip/spor/2024-02-22.32.49,uk.org.publicwhip/spor/2024-02-22.32.49,scottish-parliament,212
uk.org.publicwhip/spor/2024-02-22.35.8,uk.org.publicwhip/spor/2024-02-22.35.8,scottish-parliament,213
uk.org.publicwhip/spor/2024-02-27.9.6,uk.org.publicwhip/spor/2024-02-27.9.3.3,scottish-parliament,178
uk.org.publicwhip/spor/2024-02-28.21.10,uk.org.publicwhip/spor/2024-02-28.21.10,scottish-parliament,189
uk.org.publicwhip/spor/2024-02-28.21.14,uk.org.publicwhip/spor/2024-02-28.21.14,scottish-parliament,190
uk.org.publicwhip/spor/2024-02-28.21.18,uk.org.publicwhip/spor/2024-02-28.21.18,scottish-parliament,191
uk.org.publicwhip/spor/2024-02-28.21.26,uk.org.publicwhip/spor/2024-02-28.21.26,scottish-parliament,192
uk.org.publicwhip/spor/2024-02-28.21.30,uk.org.publicwhip/spor/2024-02-28.21.30,scottish-parliament,193
uk.org.publicwhip/spor/2024-02-28.21.6,uk.org.publicwhip/spor/2024-02-28.21.3.4,scottish-parliament,194
uk.org.publicwhip/spor/2024-02-29.34.12,uk.org.publicwhip/spor/2024-02-29.34.12,scottish-parliament,7
uk.org.publicwhip/spor/2024-02-29.34.8,uk.org.publicwhip/spor/2024-02-29.34.8,scottish-parliament,6
uk.org.publicwhip/spor/2024-03-05.7.12,uk.org.publicwhip/spor/2024-03-05.7.12,scottish-parliament,147
uk.org.publicwhip/spor/2024-03-05.7.18,uk.org.publicwhip/spor/2024-03-05.7.18,scottish-parliament,148
uk.org.publicwhip/spor/2024-03-05.7.24,uk.org.publicwhip/spor/2024-03-05.7.24,scottish-parliament,149
uk.org.publicwhip/spor/2024-03-06.19.10,uk.org.publicwhip/spor/2024-03-06.19.10,scottish-parliament,51
uk.org.publicwhip/spor/2024-03-06.19.18,uk.org.publicwhip/spor/2024-03-06.19.11.0,scottish-parliament,54
uk.org.publicwhip/spor/2024-03-06.19.22,uk.org.publicwhip/spor/2024-03-06.19.22,scottish-parliament,52
uk.org.publicwhip/spor/2024-03-06.19.26,uk.org.publicwhip/spor/2024-03-06.19.26,scottish-parliament,53
uk.org.publicwhip/spor/2024-03-06.19.32,uk.org.publicwhip/spor/2024-03-06.19.27.0,scottish-parliament,55
uk.org.publicwhip/spor/2024-03-06.19.4,uk.org.publicwhip/spor/2024-03-06.19.4,scottish-parliament,50
uk.org.publicwhip/spor/2024-03-13.23.12,uk.org.publicwhip/spor/2024-03-13.23.12,scottish-parliament,59
uk.org.publicwhip/spor/2024-03-13.23.16,uk.org.publicwhip/spor/2024-03-13.23.13.0,scottish-parliament,62
uk.org.publicwhip/spor/2024-03-13.23.22,uk.org.publicwhip/spor/2024-03-13.23.22,scottish-parliament,60
uk.org.publicwhip/spor/2024-03-13.23.26,uk.org.publicwhip/spor/2024-03-13.23.26,scottish-parliament,61
uk.org.publicwhip/spor/2024-03-13.23.4,uk.org.publicwhip/spor/2024-03-13.23.3.5,scottish-parliament,63
uk.org.publicwhip/spor/2024-03-13.23.8,uk.org.publicwhip/spor/2024-03-13.23.5.1,scottish-parliament,64
uk.org.publicwhip/spor/2024-03-19.6.112,uk.org.publicwhip/spor/2024-03-19.6.106.0,scottish-parliament,73
uk.org.publicwhip/spor/2024-03-19.6.116,uk.org.publicwhip/spor/2024-03-19.6.113.3,scottish-parliament,74
uk.org.publicwhip/spor/2024-03-19.6.120,uk.org.publicwhip/spor/2024-03-19.6.117.4,scottish-parliament,75
uk.org.publicwhip/spor/2024-03-19.6.126,uk.org.publicwhip/spor/2024-03-19.6.121.3,scottish-parliament,76
uk.org.publicwhip/spor/2024-03-19.6.134,uk.org.publicwhip/spor/2024-03-19.6.129.0,scottish-parliament,77
uk.org.publicwhip/spor/2024-03-19.6.138,uk.org.publicwhip/spor/2024-03-19.6.135.4,scottish-parliament,78
uk.org.publicwhip/spor/2024-03-19.6.142,uk.org.publicwhip/spor/2024-03-19.6.139.4,scottish-parliament,79
uk.org.publicwhip/spor/2024-03-19.6.167,uk.org.publicwhip/spor/2024-03-19.6.162.0,scottish-parliament,80
uk.org.publicwhip/spor/2024-03-19.6.175,uk.org.publicwhip/spor/2024-03-19.6.168.3,scottish-parliament,81
uk.org.publicwhip/spor/2024-03-19.6.181,uk.org.publicwhip/spor/2024-03-19.6.176.3,scottish-parliament,82
uk.org.publicwhip/spor/2024-03-19.6.185,uk.org.publicwhip/spor/2024-03-19.6.182.3,scottish-parliament,83
uk.org.publicwhip/spor/2024-03-19.6.191,uk.org.publicwhip/spor/2024-03-19.6.186.3,scottish-parliament,84
uk.org.publicwhip/spor/2024-03-19.6.195,uk.org.publicwhip/spor/2024-03-19.6.192.3,scottish-parliament,85
uk.org.publicwhip/spor/2024-03-19.6.201,uk.org.publicwhip/spor/2024-03-19.6.198.0,scottish-parliament,86
uk.org.publicwhip/spor/2024-03-19.6.226,uk.org.publicwhip/spor/2024-03-19.6.223.0,scottish-parliament,87
uk.org.publicwhip/spor/2024-03-19.6.232,uk.org.publicwhip/spor/2024-03-19.6.227.3,scottish-parliament,88
uk.org.publicwhip/spor/2024-03-19.6.236,uk.org.publicwhip/spor/2024-03-19.6.233.5,scottish-parliament,89
uk.org.publicwhip/spor/2024-03-19.6.244,uk.org.publicwhip/spor/2024-03-19.6.237.3,scottish-parliament,90
uk.org.publicwhip/spor/2024-03-19.6.247,uk.org.publicwhip/spor/2024-03-19.6.245.3,scottish-parliament,91
uk.org.publicwhip/spor/2024-03-19.6.250,uk.org.publicwhip/spor/2024-03-19.6.248.4,scottish-parliament,92
uk.org.publicwhip/spor/2024-03-19.6.253,uk.org.publicwhip/spor/2024-03-19.6.251.3,scottish-parliament,93
uk.org.publicwhip/spor/2024-03-19.6.257,uk.org.publicwhip/spor/2024-03-19.6.254.4,scottish-parliament,94
uk.org.publicwhip/spor/2024-03-19.6.268,uk.org.publicwhip/spor/2024-03-19.6.265.0,scottish-parliament,95
uk.org.publicwhip/spor/2024-03-19.6.274,uk.org.publicwhip/spor/2024-03-19.6.269.3,scottish-parliament,96
uk.org.publicwhip/spor/2024-03-19.6.280,uk.org.publicwhip/spor/2024-03-19.6.275.5,scottish-parliament,97
uk.org.publicwhip/spor/2024-03-19.6.291,uk.org.publicwhip/spor/2024-03-19.6.288.0,scottish-parliament,98
uk.org.publicwhip/spor/2024-03-19.6.295,uk.org.publicwhip/spor/2024-03-19.6.292.4,scottish-parliament,99
uk.org.publicwhip/spor/2024-03-19.6.299,uk.org.publicwhip/spor/2024-03-19.6.296.4,scottish-parliament,100
uk.org.publicwhip/spor/2024-03-19.6.322,uk.org.publicwhip/spor/2024-03-19.6.317.0,scottish-parliament,101
uk.org.publicwhip/spor/2024-03-19.6.330,uk.org.publicwhip/spor/2024-03-19.6.323.3,scottish-parliament,102
uk.org.publicwhip/spor/2024-03-19.6.349,uk.org.publicwhip/spor/2024-03-19.6.340.0,scottish-parliament,103
uk.org.publicwhip/spor/2024-03-19.6.357,uk.org.publicwhip/spor/2024-03-19.6.352.0,scottish-parliament,104
uk.org.publicwhip/spor/2024-03-19.6.361,uk.org.publicwhip/spor/2024-03-19.6.358.6,scottish-parliament,105
uk.org.publicwhip/spor/2024-03-19.6.367,uk.org.publicwhip/spor/2024-03-19.6.364.0,scottish-parliament,106
uk.org.publicwhip/spor/2024-03-19.6.383,uk.org.publicwhip/spor/2024-03-19.6.380.0,scottish-parliament,107
uk.org.publicwhip/spor/2024-03-19.6.394,uk.org.publicwhip/spor/2024-03-19.6.391.0,scottish-parliament,108
uk.org.publicwhip/spor/2024-03-19.6.408,uk.org.publicwhip/spor/2024-03-19.6.405.0,scottish-parliament,109
uk.org.publicwhip/spor/2024-03-19.6.414,uk.org.publicwhip/spor/2024-03-19.6.411.0,scottish-parliament,110
uk.org.publicwhip/spor/2024-03-19.6.429,uk.org.publicwhip/spor/2024-03-19.6.424.0,scottish-parliament,111
uk.org.publicwhip/spor/2024-03-19.6.433,uk.org.publicwhip/spor/2024-03-19.6.430.3,scottish-parliament,112
uk.org.publicwhip/spor/2024-03-19.6.439,uk.org.publicwhip/spor/2024-03-19.6.436.0,scottish-parliament,113
uk.org.publicwhip/spor/2024-03-19.6.445,uk.org.publicwhip/spor/2024-03-19.6.442.0,scottish-parliament,114
uk.org.publicwhip/spor/2024-03-19.6.451,uk.org.publicwhip/spor/2024-03-19.6.448.0,scottish-parliament,115
uk.org.publicwhip/spor/2024-03-19.6.457,uk.org.publicwhip/spor/2024-03-19.6.454.0,scottish-parliament,116
uk.org.publicwhip/spor/2024-03-19.6.48,uk.org.publicwhip/spor/2024-03-19.6.37.0,scottish-parliament,117
uk.org.publicwhip/spor/2024-03-19.6.482,uk.org.publicwhip/spor/2024-03-19.6.475.3,scottish-parliament,118
uk.org.publicwhip/spor/2024-03-19.6.486,uk.org.publicwhip/spor/2024-03-19.6.483.3,scottish-parliament,119
uk.org.publicwhip/spor/2024-03-19.6.490,uk.org.publicwhip/spor/2024-03-19.6.487.3,scottish-parliament,120
uk.org.publicwhip/spor/2024-03-19.6.494,uk.org.publicwhip/spor/2024-03-19.6.491.3,scottish-parliament,121
uk.org.publicwhip/spor/2024-03-19.6.513,uk.org.publicwhip/spor/2024-03-19.6.506.1,scottish-parliament,122
uk.org.publicwhip/spor/2024-03-19.6.52,uk.org.publicwhip/spor/2024-03-19.6.49.3,scottish-parliament,123
uk.org.publicwhip/spor/2024-03-19.6.62,uk.org.publicwhip/spor/2024-03-19.6.55.1,scottish-parliament,124
uk.org.publicwhip/spor/2024-03-19.6.68,uk.org.publicwhip/spor/2024-03-19.6.63.5,scottish-parliament,125
uk.org.publicwhip/spor/2024-03-19.6.91,uk.org.publicwhip/spor/2024-03-19.6.86.0,scottish-parliament,126
uk.org.publicwhip/spor/2024-03-20.27.7,uk.org.publicwhip/spor/2024-03-20.27.7,scottish-parliament,226
uk.org.publicwhip/spor/2024-03-21.42.3,uk.org.publicwhip/spor/2024-03-21.42.3,scottish-parliament,171
uk.org.publicwhip/spor/2024-03-26.11.11,uk.org.publicwhip/spor/2024-03-26.11.11,scottish-parliament,150
uk.org.publicwhip/spor/2024-03-26.11.15,uk.org.publicwhip/spor/2024-03-26.11.15,scottish-parliament,151
uk.org.publicwhip/spor/2024-03-26.11.19,uk.org.publicwhip/spor/2024-03-26.11.19,scottish-parliament,152
uk.org.publicwhip/spor/2024-03-26.6.17,uk.org.publicwhip/spor/2024-03-26.1.1.0,scottish-parliament,153
uk.org.publicwhip/spor/2024-03-27.24.5,uk.org.publicwhip/spor/2024-03-27.24.5,scottish-parliament,203
uk.org.publicwhip/spor/2024-04-16.1.13,uk.org.publicwhip/spor/2024-04-16.1.13,scottish-parliament,208
uk.org.publicwhip/spor/2024-04-16.8.13,uk.org.publicwhip/spor/2024-04-16.8.13,scottish-parliament,209
uk.org.publicwhip/spor/2024-04-16.8.18,uk.org.publicwhip/spor/2024-04-16.8.18,scottish-parliament,210
uk.org.publicwhip/spor/2024-04-16.8.23,uk.org.publicwhip/spor/2024-04-16.8.23,scottish-parliament,211
uk.org.publicwhip/spor/2024-04-17.2.25,uk.org.publicwhip/spor/2024-04-17.2.25,scottish-parliament,298
uk.org.publicwhip/spor/2024-04-17.5.14,uk.org.publicwhip/spor/2024-04-17.5.10.0,scottish-parliament,302
uk.org.publicwhip/spor/2024-04-17.5.20,uk.org.publicwhip/spor/2024-04-17.5.20,scottish-parliament,301
uk.org.publicwhip/spor/2024-04-17.5.6,uk.org.publicwhip/spor/2024-04-17.5.6,scottish-parliament,299
uk.org.publicwhip/spor/2024-04-17.5.9,uk.org.publicwhip/spor/2024-04-17.5.9,scottish-parliament,300
uk.org.publicwhip/spor/2024-04-18.8.9,uk.org.publicwhip/spor/2024-04-18.8.9,scottish-parliament,245
uk.org.publicwhip/spor/2024-04-23.8.7,uk.org.publicwhip/spor/2024-04-23.8.7,scottish-parliament,136
uk.org.publicwhip/spor/2024-04-24.2.32,uk.org.publicwhip/spor/2024-04-24.2.16.0,scottish-parliament,304
uk.org.publicwhip/spor/2024-04-25.5.10,uk.org.publicwhip/spor/2024-04-25.5.4.0,scottish-parliament,303
uk.org.publicwhip/spor/2024-04-30.0.24,uk.org.publicwhip/spor/2024-04-30.0.24,scottish-parliament,42
uk.org.publicwhip/spor/2024-04-30.7.9,uk.org.publicwhip/spor/2024-04-30.7.9,scottish-parliament,43
uk.org.publicwhip/spor/2024-05-01.1.29,uk.org.publicwhip/spor/2024-05-01.1.29,scottish-parliament,227
uk.org.publicwhip/spor/2024-05-01.5.11,uk.org.publicwhip/spor/2024-05-01.5.8.0,scottish-parliament,229
uk.org.publicwhip/spor/2024-05-01.5.16,uk.org.publicwhip/spor/2024-05-01.5.16,scottish-parliament,228
uk.org.publicwhip/spor/2024-05-01.5.6,uk.org.publicwhip/spor/2024-05-01.5.3.1,scottish-parliament,230
uk.org.publicwhip/spor/2024-05-08.5.10,uk.org.publicwhip/spor/2024-05-08.5.6.0,scottish-parliament,12
uk.org.publicwhip/spor/2024-05-08.5.17,uk.org.publicwhip/spor/2024-05-08.5.17,scottish-parliament,9
uk.org.publicwhip/spor/2024-05-08.5.22,uk.org.publicwhip/spor/2024-05-08.5.22,scottish-parliament,10
uk.org.publicwhip/spor/2024-05-08.5.27,uk.org.publicwhip/spor/2024-05-08.5.23.0,scottish-parliament,13
uk.org.publicwhip/spor/2024-05-08.5.4,uk.org.publicwhip/spor/2024-05-08.5.4,scottish-parliament,8
uk.org.publicwhip/spor/2024-05-08.6.26,uk.org.publicwhip/spor/2024-05-08.6.26,scottish-parliament,11
uk.org.publicwhip/spor/2024-05-15.6.16,uk.org.publicwhip/spor/2024-05-15.6.16,scottish-parliament,166
uk.org.publicwhip/spor/2024-05-15.6.23,uk.org.publicwhip/spor/2024-05-15.6.23,scottish-parliament,167
uk.org.publicwhip/spor/2024-05-15.6.28,uk.org.publicwhip/spor/2024-05-15.6.28,scottish-parliament,168
uk.org.publicwhip/spor/2024-05-15.6.35,uk.org.publicwhip/spor/2024-05-15.6.35,scottish-parliament,169
uk.org.publicwhip/spor/2024-05-15.6.40,uk.org.publicwhip/spor/2024-05-15.6.36.0,scottish-parliament,170
uk.org.publicwhip/spor/2024-05-15.6.7,uk.org.publicwhip/spor/2024-05-15.6.7,scottish-parliament,165
uk.org.publicwhip/spor/2024-05-23.5.26,uk.org.publicwhip/spor/2024-05-23.5.20.0,scottish-parliament,220
uk.org.publicwhip/spor/2024-05-23.5.37,uk.org.publicwhip/spor/2024-05-23.5.28.0,scottish-parliament,221
uk.org.publicwhip/spor/2024-05-23.5.44,uk.org.publicwhip/spor/2024-05-23.5.41.0,scottish-parliament,222
uk.org.publicwhip/spor/2024-05-23.5.53,uk.org.publicwhip/spor/2024-05-23.5.46.0,scottish-parliament,223
uk.org.publicwhip/spor/2024-05-23.5.60,uk.org.publicwhip/spor/2024-05-23.5.55.0,scottish-parliament,224
uk.org.publicwhip/spor/2024-05-23.5.91,uk.org.publicwhip/spor/2024-05-23.5.82.0,scottish-parliament,225
uk.org.publicwhip/spor/2024-05-28.1.29,uk.org.publicwhip/spor/2024-05-28.1.24.0,scottish-parliament,280
uk.org.publicwhip/spor/2024-05-28.4.120,uk.org.publicwhip/spor/2024-05-28.4.111.0,scottish-parliament,281
uk.org.publicwhip/spor/2024-05-28.4.144,uk.org.publicwhip/spor/2024-05-28.4.139.0,scottish-parliament,282
uk.org.publicwhip/spor/2024-05-28.4.153,uk.org.publicwhip/spor/2024-05-28.4.146.0,scottish-parliament,283
uk.org.publicwhip/spor/2024-05-28.4.158,uk.org.publicwhip/spor/2024-05-28.4.155.0,scottish-parliament,284
uk.org.publicwhip/spor/2024-05-28.4.163,uk.org.publicwhip/spor/2024-05-28.4.160.0,scottish-parliament,285
uk.org.publicwhip/spor/2024-05-28.4.168,uk.org.publicwhip/spor/2024-05-28.4.165.0,scottish-parliament,286
uk.org.publicwhip/spor/2024-05-28.4.173,uk.org.publicwhip/spor/2024-05-28.4.170.0,scottish-parliament,287
uk.org.publicwhip/spor/2024-05-28.4.178,uk.org.publicwhip/spor/2024-05-28.4.175.0,scottish-parliament,288
uk.org.publicwhip/spor/2024-05-28.4.184,uk.org.publicwhip/spor/2024-05-28.4.181.0,scottish-parliament,289
uk.org.publicwhip/spor/2024-05-28.4.189,uk.org.publicwhip/spor/2024-05-28.4.186.0,scottish-parliament,290
uk.org.publicwhip/spor/2024-05-28.4.194,uk.org.publicwhip/spor/2024-05-28.4.191.0,scottish-parliament,291
uk.org.publicwhip/spor/2024-05-28.4.199,uk.org.publicwhip/spor/2024-05-28.4.196.0,scottish-parliament,292
uk.org.publicwhip/spor/2024-05-28.4.39,uk.org.publicwhip/spor/2024-05-28.4.28.0,scottish-parliament,293
uk.org.publicwhip/spor/2024-05-28.4.53,uk.org.publicwhip/spor/2024-05-28.4.42.0,scottish-parliament,294
uk.org.publicwhip/spor/2024-05-28.4.68,uk.org.publicwhip/spor/2024-05-28.4.55.0,scottish-parliament,295
uk.org.publicwhip/spor/2024-05-28.4.77,uk.org.publicwhip/spor/2024-05-28.4.70.0,scottish-parliament,296
uk.org.publicwhip/spor/2024-05-28.4.95,uk.org.publicwhip/spor/2024-05-28.4.23.0,scottish-parliament,297
uk.org.publicwhip/spor/2024-05-28.7.7,uk.org.publicwhip/spor/2024-05-28.7.7,scottish-parliament,279
uk.org.publicwhip/spor/2024-05-29.1.13,uk.org.publicwhip/spor/2024-05-29.1.13,scottish-parliament,196
uk.org.publicwhip/spor/2024-05-29.1.20,uk.org.publicwhip/spor/2024-05-29.1.14.0,scottish-parliament,197
uk.org.publicwhip/spor/2024-05-29.1.8,uk.org.publicwhip/spor/2024-05-29.1.8,scottish-parliament,195
uk.org.publicwhip/spor/2024-05-29.2.53,uk.org.publicwhip/spor/2024-05-29.2.52.0,scottish-parliament,198
uk.org.publicwhip/spor/2024-05-29.2.60,uk.org.publicwhip/spor/2024-05-29.2.47.2,scottish-parliament,199
uk.org.publicwhip/spor/2024-06-04.2.14,uk.org.publicwhip/spor/2024-06-04.2.14,scottish-parliament,172
uk.org.publicwhip/spor/2024-06-04.2.19,uk.org.publicwhip/spor/2024-06-04.2.19,scottish-parliament,173
uk.org.publicwhip/spor/2024-06-04.2.9,uk.org.publicwhip/spor/2024-06-04.2.3.0,scottish-parliament,174
uk.org.publicwhip/spor/2024-06-05.1.21,uk.org.publicwhip/spor/2024-06-05.1.21,scottish-parliament,231
uk.org.publicwhip/spor/2024-06-05.2.11,uk.org.publicwhip/spor/2024-06-05.2.11,scottish-parliament,233
uk.org.publicwhip/spor/2024-06-05.2.18,uk.org.publicwhip/spor/2024-06-05.2.12.0,scottish-parliament,234
uk.org.publicwhip/spor/2024-06-05.2.25,uk.org.publicwhip/spor/2024-06-05.2.20.1,scottish-parliament,235
uk.org.publicwhip/spor/2024-06-05.2.30,uk.org.publicwhip/spor/2024-06-05.2.27.1,scottish-parliament,236
uk.org.publicwhip/spor/2024-06-05.2.37,uk.org.publicwhip/spor/2024-06-05.2.32.1,scottish-parliament,237
uk.org.publicwhip/spor/2024-06-05.2.42,uk.org.publicwhip/spor/2024-06-05.2.39.0,scottish-parliament,238
uk.org.publicwhip/spor/2024-06-05.2.47,uk.org.publicwhip/spor/2024-06-05.2.44.0,scottish-parliament,240
uk.org.publicwhip/spor/2024-06-05.2.54,uk.org.publicwhip/spor/2024-06-05.2.49.0,scottish-parliament,239
uk.org.publicwhip/spor/2024-06-05.2.6,uk.org.publicwhip/spor/2024-06-05.2.6,scottish-parliament,232
uk.org.publicwhip/spor/2024-06-06.6.19,uk.org.publicwhip/spor/2024-06-06.6.11.0,scottish-parliament,141
uk.org.publicwhip/spor/2024-06-06.6.26,uk.org.publicwhip/spor/2024-06-06.6.21.0,scottish-parliament,142
uk.org.publicwhip/spor/2024-06-06.6.35,uk.org.publicwhip/spor/2024-06-06.6.33.0,scottish-parliament,143
uk.org.publicwhip/spor/2024-06-06.6.49,uk.org.publicwhip/spor/2024-06-06.6.44.0,scottish-parliament,144
uk.org.publicwhip/spor/2024-06-06.6.79,uk.org.publicwhip/spor/2024-06-06.6.70.0,scottish-parliament,145
uk.org.publicwhip/spor/2024-06-06.6.86,uk.org.publicwhip/spor/2024-06-06.6.81.0,scottish-parliament,146
uk.org.publicwhip/spor/2024-06-11.5.12,uk.org.publicwhip/spor/2024-06-11.5.9.0,scottish-parliament,242
uk.org.publicwhip/spor/2024-06-11.5.17,uk.org.publicwhip/spor/2024-06-11.5.14.0,scottish-parliament,243
uk.org.publicwhip/spor/2024-06-11.5.7,uk.org.publicwhip/spor/2024-06-11.5.6.0,scottish-parliament,244
uk.org.publicwhip/spor/2024-06-12.2.47,uk.org.publicwhip/spor/2024-06-12.2.41.0,scottish-parliament,24
uk.org.publicwhip/spor/2024-06-12.2.76,uk.org.publicwhip/spor/2024-06-12.2.69.0,scottish-parliament,25
uk.org.publicwhip/spor/2024-06-12.7.2,uk.org.publicwhip/spor/2024-06-12.7.2,scottish-parliament,22
uk.org.publicwhip/spor/2024-06-12.7.9,uk.org.publicwhip/spor/2024-06-12.7.9,scottish-parliament,23
uk.org.publicwhip/spor/2024-06-13.7.14,uk.org.publicwhip/spor/2024-06-13.7.14,scottish-parliament,201
uk.org.publicwhip/spor/2024-06-13.7.23,uk.org.publicwhip/spor/2024-06-13.7.23,scottish-parliament,202
uk.org.publicwhip/spor/2024-06-13.7.9,uk.org.publicwhip/spor/2024-06-13.7.9,scottish-parliament,200
uk.org.publicwhip/spor/2024-06-19.4.11,uk.org.publicwhip/spor/2024-06-19.4.11,scottish-parliament,3
uk.org.publicwhip/spor/2024-06-19.4.18,uk.org.publicwhip/spor/2024-06-19.4.18,scottish-parliament,4
uk.org.publicwhip/spor/2024-06-19.4.23,uk.org.publicwhip/spor/2024-06-19.4.23,scottish-parliament,5
uk.org.publicwhip/spor/2024-06-25.4.117,uk.org.publicwhip/spor/2024-06-25.4.114.0,scottish-parliament,247
uk.org.publicwhip/spor/2024-06-25.4.132,uk.org.publicwhip/spor/2024-06-25.4.125.0,scottish-parliament,248
uk.org.publicwhip/spor/2024-06-25.4.148,uk.org.publicwhip/spor/2024-06-25.4.143.0,scottish-parliament,249
uk.org.publicwhip/spor/2024-06-25.4.177,uk.org.publicwhip/spor/2024-06-25.4.174.0,scottish-parliament,250
uk.org.publicwhip/spor/2024-06-25.4.182,uk.org.publicwhip/spor/2024-06-25.4.179.0,scottish-parliament,251
uk.org.publicwhip/spor/2024-06-25.4.189,uk.org.publicwhip/spor/2024-06-25.4.184.0,scottish-parliament,252
uk.org.publicwhip/spor/2024-06-25.4.194,uk.org.publicwhip/spor/2024-06-25.4.191.0,scottish-parliament,253
uk.org.publicwhip/spor/2024-06-25.4.22,uk.org.publicwhip/spor/2024-06-25.4.12.0,scottish-parliament,254
uk.org.publicwhip/spor/2024-06-25.4.235,uk.org.publicwhip/spor/2024-06-25.4.224.0,scottish-parliament,255
uk.org.publicwhip/spor/2024-06-25.4.244,uk.org.publicwhip/spor/2024-06-25.4.239.2,scottish-parliament,256
uk.org.publicwhip/spor/2024-06-25.4.260,uk.org.publicwhip/spor/2024-06-25.4.257.0,scottish-parliament,257
uk.org.publicwhip/spor/2024-06-25.4.267,uk.org.publicwhip/spor/2024-06-25.4.262.0,scottish-parliament,258
uk.org.publicwhip/spor/2024-06-25.4.272,uk.org.publicwhip/spor/2024-06-25.4.269.0,scottish-parliament,259
uk.org.publicwhip/spor/2024-06-25.4.306,uk.org.publicwhip/spor/2024-06-25.4.303.0,scottish-parliament,260
uk.org.publicwhip/spor/2024-06-25.4.316,uk.org.publicwhip/spor/2024-06-25.4.311.0,scottish-parliament,261
uk.org.publicwhip/spor/2024-06-25.4.331,uk.org.publicwhip/spor/2024-06-25.4.328.0,scottish-parliament,262
uk.org.publicwhip/spor/2024-06-25.4.338,uk.org.publicwhip/spor/2024-06-25.4.333.0,scottish-parliament,263
uk.org.publicwhip/spor/2024-06-25.4.343,uk.org.publicwhip/spor/2024-06-25.4.340.0,scottish-parliament,264
uk.org.publicwhip/spor/2024-06-25.4.348,uk.org.publicwhip/spor/2024-06-25.4.345.0,scottish-parliament,265
uk.org.publicwhip/spor/2024-06-25.4.353,uk.org.publicwhip/spor/2024-06-25.4.350.0,scottish-parliament,266
uk.org.publicwhip/spor/2024-06-25.4.360,uk.org.publicwhip/spor/2024-06-25.4.355.0,scottish-parliament,267
uk.org.publicwhip/spor/2024-06-25.4.365,uk.org.publicwhip/spor/2024-06-25.4.362.0,scottish-parliament,268
uk.org.publicwhip/spor/2024-06-25.4.370,uk.org.publicwhip/spor/2024-06-25.4.367.0,scottish-parliament,269
uk.org.publicwhip/spor/2024-06-25.4.380,uk.org.publicwhip/spor/2024-06-25.4.377.0,scottish-parliament,270
uk.org.publicwhip/spor/2024-06-25.4.404,uk.org.publicwhip/spor/2024-06-25.4.397.0,scottish-parliament,271
uk.org.publicwhip/spor/2024-06-25.4.53,uk.org.publicwhip/spor/2024-06-25.4.50.0,scottish-parliament,272
uk.org.publicwhip/spor/2024-06-25.4.58,uk.org.publicwhip/spor/2024-06-25.4.55.0,scottish-parliament,273
uk.org.publicwhip/spor/2024-06-25.4.69,uk.org.publicwhip/spor/2024-06-25.4.60.0,scottish-parliament,274
uk.org.publicwhip/spor/2024-06-25.4.74,uk.org.publicwhip/spor/2024-06-25.4.71.0,scottish-parliament,275
uk.org.publicwhip/spor/2024-06-25.4.79,uk.org.publicwhip/spor/2024-06-25.4.76.0,scottish-parliament,276
uk.org.publicwhip/spor/2024-06-25.4.86,uk.org.publicwhip/spor/2024-06-25.4.81.0,scottish-parliament,277
uk.org.publicwhip/spor/2024-06-25.4.91,uk.org.publicwhip/spor/2024-06-25.4.88.0,scottish-parliament,278
uk.org.publicwhip/spor/2024-09-05.5.12,uk.org.publicwhip/spor/2024-09-05.5.12,scottish-parliament,33
uk.org.publicwhip/spor/2024-09-05.5.17,uk.org.publicwhip/spor/2024-09-05.5.17,scottish-parliament,34
uk.org.publicwhip/spor/2024-09-05.5.22,uk.org.publicwhip/spor/2024-09-05.5.22,scottish-parliament,35
